ÁöÁ¡,ÀÏ½Ã,Æò±Õ Ç³¼Ó(m/s),Æò±Õ±â¾Ð(hPa),Æò±Õ »ó´ë½Àµµ(%),Æò±Õ ±â¿Â(¡ÆC)
22299,2022-10-17,12.2,1023.2,57,15
22299,2022-10-18,8.7,1025.1,56,14.8
22299,2022-10-19,5.1,1027.3,58,15.5
22299,2022-10-20,4.4,1027.8,65,15.8
22299,2022-10-21,3,1024.6,79,17.6
22299,2022-10-22,2.8,1022.1,86,18.2
22299,2022-10-23,10.3,1022.3,64,15.9
22299,2022-10-24,10.4,1024.8,59,14.6
22299,2022-10-25,6,1027.8,56,14.3
22299,2022-10-26,4.1,1026.6,71,16
22299,2022-10-27,6.4,1026.7,76,16
22299,2022-10-28,7.5,1027,73,
22299,2022-10-29,4.2,1026.3,78,15.1
22299,2022-10-30,2.8,1025.1,83,16.1
22299,2022-10-31,2.4,1024.3,77,16.7
22299,2022-11-01,6.1,1023.4,75,16.1
22299,2022-11-02,5.7,1022.1,69,14.2
22299,2022-11-03,6.7,1021.3,73,14.5
22299,2022-11-04,11.2,1026.2,60,11.2
22299,2022-11-05,5.8,1026.7,56,13
22299,2022-11-06,2.3,1025.6,55,14.1
22299,2022-11-07,4.1,1023.7,70,14.9
22299,2022-11-08,3.4,1025.3,84,16
22299,2022-11-09,4.3,1024.9,80,15.9
22299,2022-11-10,5.6,1023.5,83,17.2
22299,2022-11-11,7.1,1023.5,85,17.4
22299,2022-11-12,9.3,1015.7,92,17.9
22299,2022-11-13,12.1,1019.7,77,12.2
22299,2022-11-14,6.3,1020.9,68,11.8
22299,2022-11-15,5.2,1019.4,64,13.2
22299,2022-11-16,4.8,1021.8,55,14.1
22299,2022-11-17,5.3,1023.4,58,14.3
22299,2022-11-18,6.4,1025,71,14.9
22299,2022-11-19,5.3,1021.2,76,15.7
22299,2022-11-20,4.6,1019.7,77,16
22299,2022-11-21,3,1021.9,81,15.8
22299,2022-11-22,7.6,1019.8,86,14.2
22299,2022-11-23,6.7,1020.1,71,13.6
22299,2022-11-24,4,1021.6,72,14.6
22299,2022-11-25,5.9,1018.1,81,15.9
22299,2022-11-26,7.4,1019.6,73,12.5
22299,2022-11-27,7.3,1018.5,75,13
22299,2022-11-28,6.7,1012.4,92,17.2
22299,2022-11-29,16.2,1020.3,79,9.4
22299,2022-11-30,11.9,1032.7,75,3.6
22299,2022-12-01,8.2,1031.4,68,4.6
22299,2022-12-02,4.3,1029,61,6.5
22299,2022-12-03,6.3,1026.1,67,9.9
22299,2022-12-04,11.2,1031.4,71,5.3
22299,2022-12-05,7.9,1029.9,62,6
22299,2022-12-06,7.5,1025.9,56,8.7
22299,2022-12-07,6,1026.4,52,10.2
22299,2022-12-08,2.3,1025.9,63,11
22299,2022-12-09,4,1023,74,11.3
22299,2022-12-10,5.9,1021.2,71,8.9
22299,2022-12-11,9.7,1025.1,68,7.2
22299,2022-12-12,7.1,1021.9,63,8.2
22299,2022-12-13,12,1022.7,54,7
22299,2022-12-14,9.1,1028.9,62,2
22299,2022-12-15,6.4,1025.5,62,7.1
22299,2022-12-16,8.6,1030.6,71,3.4
22299,2022-12-17,13.8,1028.5,76,.6
22299,2022-12-18,14,1025.2,67,.5
22299,2022-12-19,5.7,1025.9,58,6.1
22299,2022-12-20,4.3,1024.8,64,8.4
22299,2022-12-21,9.2,1013.8,70,6.9
22299,2022-12-22,13.9,1014.2,71,.7
22299,2022-12-23,15,1018.5,76,-.1
22299,2022-12-24,12,1021.7,76,3.2
22299,2022-12-25,9.1,1025.9,69,5.5
22299,2022-12-26,6,1027.3,66,5.6
22299,2022-12-27,5.6,1030.2,60,5.5
22299,2022-12-28,7.4,1032,61,4.5
22299,2022-12-29,5.9,1033.7,53,5.1
22299,2022-12-30,6.9,1033.3,58,5
22299,2022-12-31,5.4,1032.4,60,6.5
22300,2020-10-27,3,1020.5,80,14.4
22300,2020-10-28,5.2,1022.3,67,15.1
22300,2020-10-29,5,1023.3,45,13.2
22300,2020-10-30,3.3,1024.6,57,13.3
22300,2020-10-31,4.1,1024.6,58,14.9
22300,2020-11-01,7.7,1020.7,77,18.1
22300,2020-11-02,5.7,1020.7,65,17.8
22300,2020-11-03,10.5,1022.8,55,15.6
22300,2020-11-04,6.5,1025.5,56,13.8
22300,2020-11-05,4.7,1025.4,64,16.2
22300,2020-11-06,2.5,1020.9,82,20.1
22300,2020-11-07,5.3,1020.3,74,18.9
22300,2020-11-08,9.3,1024.7,57,16.4
22300,2020-11-09,7.2,1026.6,53,13.9
22300,2020-11-10,5.3,1028.5,53,15.2
22300,2020-11-11,7.5,1030.9,59,15
22300,2020-11-12,3.6,1029.2,66,16.4
22300,2020-11-13,7.3,1027.8,71,16.3
22300,2020-11-14,6.8,1027.5,74,17.5
22300,2020-11-15,5.3,1026,65,18.1
22300,2020-11-16,5.6,1024.2,73,17.3
22300,2020-11-17,5,1021.3,93,19.7
22300,2020-11-18,9.3,1014.6,93,20.7
22300,2020-11-19,9.1,1011.6,88,19.2
22300,2020-11-20,9.9,1019.7,73,14.2
22300,2020-11-21,4.1,1021.5,73,14.4
22300,2020-11-22,9,1022.2,78,14.8
22300,2020-11-23,9.6,1027.7,63,11.7
22300,2020-11-24,6.8,1027.3,68,12.6
22300,2020-11-25,5.8,1026.3,70,13.3
22300,2020-11-26,7.1,1025.9,76,13.1
22300,2020-11-27,10.6,1027.7,67,12.7
22300,2020-11-28,10.4,1029.6,61,10.4
22300,2020-11-29,8.3,1030,61,11.3
22300,2020-11-30,7.9,1033.5,57,11.4
22300,2020-12-01,8.6,1032.8,58,10.2
22300,2020-12-02,9.3,1028.7,62,11
22300,2020-12-03,10.5,1028.8,65,11.3
22300,2020-12-04,8.9,1029.9,57,10.1
22300,2020-12-05,5.8,1030,55,10.5
22300,2020-12-06,4.8,1028.4,59,11.1
22300,2020-12-07,6.1,1028,63,12.3
22300,2020-12-08,6.8,1028.2,57,10.7
22300,2020-12-09,4.6,1025.2,65,10
22300,2020-12-10,3.6,1022.5,67,11.9
22300,2020-12-11,2.5,1019.5,83,12.4
22300,2020-12-12,7.3,1019.2,61,11.7
22300,2020-12-13,7.9,1020.1,59,11.6
22300,2020-12-14,11.7,1027.8,69,5.9
22300,2020-12-15,10.1,1029.9,62,6.5
22300,2020-12-16,10.7,1030.9,60,6.6
22300,2020-12-17,6.3,1030.4,57,7.6
22300,2020-12-18,6.5,1029.1,58,9.2
22300,2020-12-19,10.2,1032.4,58,7
22300,2020-12-20,7.2,1032.6,52,8.1
22300,2020-12-21,4.8,1029.9,56,9.4
22300,2020-12-22,3,1027.4,53,9.8
22300,2020-12-23,2.9,1022.8,62,12.5
22300,2020-12-24,8.8,1020.2,61,11.3
22300,2020-12-25,7,1025.4,54,8.2
22300,2020-12-26,3.4,1024.8,57,10.5
22300,2020-12-27,6.8,1019,80,13.2
22300,2020-12-28,5.6,1021.9,71,13.7
22300,2020-12-29,9.7,1019,82,11.6
22300,2020-12-30,17.1,1025.8,74,2.3
22300,2020-12-31,12.7,1028.5,66,4.1
22300,2021-01-01,6.8,1027.9,56,5.9
22300,2021-01-02,8.1,1028.7,56,7.3
22300,2021-01-03,6,1032.1,60,7.6
22300,2021-01-04,5,1029.4,62,9.6
22300,2021-01-05,9.1,1028.1,61,8.1
22300,2021-01-06,10,1026.1,61,5.2
22300,2021-01-07,14.8,1027.1,74,.2
22300,2021-01-08,14.1,1025.7,73,.5
22300,2021-01-09,12.9,1025.9,65,3
22300,2021-01-10,8.1,1028.2,58,5.5
22300,2021-01-11,8,1025.9,62,5.9
22300,2021-01-12,8.6,1020.7,49,6.1
22300,2021-01-13,9.6,1018.4,57,10.6
22300,2021-01-14,5.4,1020.2,73,11.9
22300,2021-01-15,9,1017.5,79,12.5
22300,2021-01-16,12.1,1026.6,65,6.2
22300,2021-01-17,10.5,1030,55,4.5
22300,2021-01-18,9.6,1025.4,53,7.2
22300,2021-01-19,6.6,1030.1,61,6.1
22300,2021-01-20,6.1,1027.2,72,10.9
22300,2021-01-21,6.6,1021.1,88,13.4
22300,2021-01-22,6.3,1018.1,90,12.3
22300,2021-01-23,9.5,1015.8,93,11.5
22300,2021-01-24,8.3,1023,74,12.7
22300,2021-01-25,6.8,1022.4,74,13.4
22300,2021-01-26,8.5,1019.4,83,11.3
22300,2021-01-27,9.8,1022.3,58,8.8
22300,2021-01-28,12.3,1022.3,61,7.2
22300,2021-01-29,8.7,1027.9,56,4.3
22300,2021-01-30,6.1,1027.9,66,8.4
22300,2021-01-31,8.3,1025.2,77,11.5
22300,2021-02-01,6.1,1019.6,87,10.5
22300,2021-02-02,9.9,1027.4,60,6.1
22300,2021-02-03,5.5,1026.8,58,7.2
22300,2021-02-04,7.1,1027.4,67,7.9
22300,2021-02-05,,1022.2,66,8.2
22300,2021-02-06,5.6,1019,85,9.4
22300,2021-02-07,5.8,1021.8,83,11.3
22300,2021-02-08,11.6,1029.2,66,6
22300,2021-02-09,5.3,1029.1,66,6.7
22300,2021-02-10,1.6,1025.8,69,8.7
22300,2021-02-11,5.2,1023.6,80,11.3
22300,2021-02-12,5,1023.7,76,12.4
22300,2021-02-13,5.2,1022.9,73,12.4
22300,2021-02-14,3,1014.8,91,12.6
22300,2021-02-15,10.8,1016.9,75,8.1
22300,2021-02-16,8.5,1019.5,63,6.5
22300,2021-02-17,15.3,1023.5,58,3.5
22300,2021-02-18,12.3,1026.4,63,3.9
22300,2021-02-19,8,1021.7,66,8.2
22300,2021-02-20,9.6,1015.3,77,11.9
22300,2021-02-21,8.9,1014.3,84,12.3
22300,2021-02-22,8.9,1016.7,80,11.2
22300,2021-02-23,12.4,1024.6,63,7.8
22300,2021-02-24,7.6,1022.9,72,10
22300,2021-02-25,9.4,1017.1,88,11.7
22300,2021-02-26,13.4,1016.9,81,11.7
22300,2021-02-27,13.1,1021.9,76,12.1
22300,2021-02-28,7.4,1021.3,89,12.6
22300,2021-03-01,9.1,1015.6,94,11.3
22300,2021-03-02,11.8,1025.8,69,7.5
22300,2021-03-03,4.7,1027.8,71,9.7
22300,2021-03-04,6.5,1020.7,90,11
22300,2021-03-05,6.4,1020.8,85,10.6
22300,2021-03-06,8.6,1024.2,86,10.6
22300,2021-03-07,6.6,1026.9,80,11
22300,2021-03-08,6.3,1026.7,79,9.4
22300,2021-03-09,6.1,1026,71,10.6
22300,2021-03-10,6.4,1027.7,78,10.8
22300,2021-03-11,3.5,1023.1,94,11.8
22300,2021-03-12,9.2,1020.2,88,10.5
22300,2021-03-13,5.9,1022.6,83,10.6
22300,2021-03-14,2.7,1021.3,86,10.8
22300,2021-03-15,5.8,1015.9,93,11.5
22300,2021-03-16,8.2,1016.6,82,10.4
22300,2021-03-17,8.1,1018.8,77,9.5
22300,2021-03-18,5,1018.4,91,12
22300,2021-03-19,6.4,1016.2,93,12.6
22300,2021-03-20,8.3,1012.3,93,11.2
22300,2021-03-21,12.9,1020.5,64,9.2
22300,2021-03-22,9.2,1026,55,9
22300,2021-03-23,7,1024.2,70,10.5
22300,2021-03-24,4.3,1020.3,86,11.7
22300,2021-03-25,2.3,1022,93,11.8
22300,2021-03-26,4.4,1020.1,94,11.1
22300,2021-03-27,8.3,1009.7,95,12.9
22300,2021-03-28,4.8,1008.7,96,11.4
22300,2021-03-29,3.3,1010.3,88,12.6
22300,2021-03-30,5.9,1011.7,76,12.2
22300,2021-03-31,5.2,1012.1,89,13.2
22300,2021-04-01,11.1,1011.7,91,13.7
22300,2021-04-02,9.6,1013.1,95,14.2
22300,2021-04-03,7.5,1012.6,98,12.1
22300,2021-04-04,12.1,1017.3,83,10.6
22300,2021-04-05,7.2,1021.7,80,11.6
22300,2021-04-06,5.5,1022.2,70,12.1
22300,2021-04-07,5.3,1021.5,79,12.6
22300,2021-04-08,6.4,1020.7,76,12.2
22300,2021-04-09,7.6,1024,71,12.4
22300,2021-04-10,6.2,1028.4,84,13.4
22300,2021-04-11,6.5,1026.7,88,13.8
22300,2021-04-12,8.6,1016.5,96,13.7
22300,2021-04-13,9.1,1018.2,84,11.3
22300,2021-04-14,8.5,1021.2,62,10.3
22300,2021-04-15,4.2,1018.7,74,12.5
22300,2021-04-16,2.3,1017.2,86,13.5
22300,2021-04-17,7.5,1019.3,72,12.8
22300,2021-04-18,6.8,1021.4,68,12.4
22300,2021-04-19,2.1,1020.1,74,12.5
22300,2021-04-20,2.1,1021,75,13.5
22300,2021-04-21,4.5,1020.3,88,14.6
22300,2021-04-22,6.6,1015.9,95,15.7
22300,2021-04-23,7.4,1014,94,16.1
22300,2021-04-24,6.3,1017.5,96,15.5
22300,2021-04-25,4.4,1019.4,91,14.8
22300,2021-04-26,5.1,1020.3,85,15.5
22300,2021-04-27,4,1018.3,90,15.4
22300,2021-04-28,2,1016.9,97,15.2
22300,2021-04-29,6.7,1008.5,89,15.6
22300,2021-04-30,5.7,1006.9,84,15.5
22300,2021-05-01,6.9,1010.6,78,13.7
22300,2021-05-02,6.8,1019.5,75,13.8
22300,2021-05-03,6.2,1018.1,84,14.3
22300,2021-05-04,9.6,1009.2,95,15.7
22300,2021-05-05,5.3,1017.2,89,14.9
22300,2021-05-06,4.8,1016.7,87,15.4
22300,2021-05-07,6.2,1010.9,84,15.9
22300,2021-05-08,4.8,1007.6,88,15.8
22300,2021-05-09,5.4,1010.4,89,16.1
22300,2021-05-10,6.2,1009.4,99,16.5
22300,2021-05-11,7.8,1007.8,98,17.2
22300,2021-05-12,6.5,1009.2,92,16.9
22300,2021-05-13,3.2,1011.7,93,17.1
22300,2021-05-14,4.9,1010.2,97,17.6
22300,2021-05-15,5.4,1005.4,98,18.4
22300,2021-05-16,6.8,1004.3,98,18.2
22300,2021-05-17,7.1,1010.6,85,16.7
22300,2021-05-18,3.5,1012.1,84,17.8
22300,2021-05-19,2.8,1011.2,88,18.4
22300,2021-05-20,7.3,1005.2,92,17.1
22300,2021-05-21,5.6,1010.9,80,17.4
22300,2021-05-22,1.6,1012,82,18.4
22300,2021-05-23,2.3,1011,85,18.3
22300,2021-05-24,4.6,1010.7,87,18.1
22300,2021-05-25,5.4,1011.3,84,19.2
22300,2021-05-26,7.1,1008,89,17.9
22300,2021-05-27,4.5,1005.4,92,18.7
22300,2021-05-28,9.4,1005,88,19.2
22300,2021-05-29,4.9,1008.4,81,18.6
22300,2021-05-30,6.1,1008.4,90,19.4
22300,2021-05-31,4.5,1010.5,92,19.7
22300,2021-06-01,5.6,1012.7,95,20.6
22300,2021-06-02,7.9,1010.7,86,20.4
22300,2021-06-03,6.5,1003.3,97,19.8
22300,2021-06-04,4.8,1005.6,89,19.4
22300,2021-06-05,7.9,1004.6,91,20.3
22300,2021-06-06,7.1,1008.1,90,20.4
22300,2021-06-07,5.6,1013.8,94,20.5
22300,2021-06-08,6,1013.4,98,21.5
22300,2021-06-09,7.1,1013.1,96,22
22300,2021-06-10,8.8,1010,97,21.4
22300,2021-06-11,5.2,1009.6,96,21
22300,2021-06-12,3.4,1012.3,94,21
22300,2021-06-13,1.9,1009.4,88,21.6
22300,2021-06-14,4.5,1005.3,89,21.9
22300,2021-06-15,7.4,998.3,97,22.9
22300,2021-06-16,8,1001.7,92,22.1
22300,2021-06-17,5,1005.5,91,22.1
22300,2021-06-18,1.8,1002.8,95,22.4
22300,2021-06-19,4.4,1002.8,88,22.8
22300,2021-06-20,1.4,1003.3,81,24.1
22300,2021-06-21,2.5,1005.3,84,24.3
22300,2021-06-22,3.7,1008.6,86,24
22300,2021-06-23,3,1010.6,88,24.1
22300,2021-06-24,2.6,1010.8,85,24.4
22300,2021-06-25,4.4,1010.3,85,24.5
22300,2021-06-26,7.4,1008.1,87,24.8
22300,2021-06-27,5.8,1005.9,85,24.4
22300,2021-06-28,5.7,1004.1,86,24.6
22300,2021-06-29,4.8,1005.6,84,24.5
22300,2021-06-30,5.1,1005.9,86,24.5
22300,2021-07-01,4.5,1006,88,25.1
22300,2021-07-02,6.8,1007.1,90,25.1
22300,2021-07-03,10.4,1003.5,95,25.5
22300,2021-07-04,4.6,1008.2,95,24.3
22300,2021-07-05,8,1008.7,96,25.5
22300,2021-07-06,9.2,1008.1,96,25.6
22300,2021-07-07,7.7,1007.4,96,25.8
22300,2021-07-08,4.6,1006.7,95,25.3
22300,2021-07-09,5,1007.1,94,25.5
22300,2021-07-10,6.6,1008.6,92,25.9
22300,2021-07-11,6.4,1010.2,96,26.3
22300,2021-07-12,8,1008.9,95,26.8
22300,2021-07-13,9,1008.3,95,26.9
22300,2021-07-14,8.5,1010.8,96,26.8
22300,2021-07-15,6.6,1013.1,96,26.5
22300,2021-07-16,4.1,1013.2,95,26.8
22300,2021-07-17,3.9,1010.2,90,26.8
22300,2021-07-18,3.9,1008.8,87,27
22300,2021-07-19,7.2,1010.8,90,27.5
22300,2021-07-20,5.6,1012.1,91,27.6
22300,2021-07-21,7.2,1010.1,88,27.7
22300,2021-07-22,9.2,1008.1,87,27.9
22300,2021-07-23,8.8,1006.6,87,27.9
22300,2021-07-24,11.1,1004.3,85,28.1
22300,2021-07-25,15,1000,90,27.1
22300,2021-07-26,12.4,999.4,93,26.2
22300,2021-07-27,8.9,1000.4,94,25.8
22300,2021-07-28,6.6,1001.6,94,25.7
22300,2021-07-29,6.9,1001.5,95,25.8
22300,2021-07-30,4.6,1000.7,98,26.4
22300,2021-07-31,3,1001,98,27.1
22300,2021-08-01,5.5,1000.4,92,26.4
22300,2021-08-02,3.5,1002.4,94,26.8
22300,2021-08-03,6.2,1006.3,93,27.1
22300,2021-08-04,6,1007.4,91,27.5
22300,2021-08-05,5.8,1005.1,91,27.9
22300,2021-08-06,4.8,1003.1,89,27.8
22300,2021-08-07,6.4,1002.8,88,27.5
22300,2021-08-08,8.9,1002.1,85,27.6
22300,2021-08-09,5.4,1005.3,83,27.1
22300,2021-08-10,4.6,1008.3,85,27.2
22300,2021-08-11,5.8,1008.6,91,26.5
22300,2021-08-12,3.9,1007.8,92,26.4
22300,2021-08-13,8.9,1004.2,91,25.4
22300,2021-08-14,8.8,1005.9,88,24.9
22300,2021-08-15,8.3,1011.5,89,25.1
22300,2021-08-16,8.8,1010.5,90,25.5
22300,2021-08-17,6.5,1008.9,87,25.6
22300,2021-08-18,3.1,1009.2,83,26.2
22300,2021-08-19,3.4,1010.8,84,26.3
22300,2021-08-20,7.3,1009.9,89,26.8
22300,2021-08-21,8.1,1005.9,95,26.9
22300,2021-08-22,3.6,1009.2,96,26.4
22300,2021-08-23,6.6,1004.9,94,26.8
22300,2021-08-24,7.2,1003.3,94,27
22300,2021-08-25,6.1,1007.1,94,26.7
22300,2021-08-26,3.8,1013,93,27
22300,2021-08-27,7.8,1012.8,93,27.4
22300,2021-08-28,6,1013.7,93,27.6
22300,2021-08-29,6.1,1013.8,91,27.9
22300,2021-08-30,4.2,1015.3,89,27.8
22300,2021-08-31,7.5,1013.9,90,
22300,2021-09-01,7.2,1010.7,91,27.8
22300,2021-09-02,5.6,1008.6,88,26.1
22300,2021-09-03,6,1008,86,26.1
22300,2021-09-04,8.3,1011.9,87,26.6
22300,2021-09-05,10.5,1013.3,90,26.7
22300,2021-09-06,7.7,1012.6,93,26.6
22300,2021-09-07,5.7,1011.5,84,25.9
22300,2021-09-08,4.6,1012.6,75,24.6
22300,2021-09-09,2.4,1013.8,74,25
22300,2021-09-10,5,1012.9,87,24.2
22300,2021-09-11,5.1,1011.6,89,26.1
22300,2021-09-12,8.4,1010.6,89,26.2
22300,2021-09-13,15.8,1007.8,92,25.1
22300,2021-09-14,14.5,1004.3,96,24.6
22300,2021-09-15,13.7,1008.3,90,24
22300,2021-09-16,15.1,1004.7,93,23.1
22300,2021-09-17,9.6,1007.5,90,23.4
22300,2021-09-18,4.5,1014.1,90,23.4
22300,2021-09-19,4.8,1014.5,89,24
22300,2021-09-20,7.8,1009.6,91,24.5
22300,2021-09-21,4.9,1008.6,87,23.8
22300,2021-09-22,4.4,1011.6,95,25
22300,2021-09-23,4.7,1018,83,24.4
22300,2021-09-24,6.9,1020.5,76,23.8
22300,2021-09-25,7.4,1019,85,24.3
22300,2021-09-26,7.4,1017.1,87,24.8
22300,2021-09-27,4.8,1014.1,85,24.2
22300,2021-09-28,3.2,1011.6,89,24.9
22300,2021-09-29,3.3,1008.5,96,24.9
22300,2021-09-30,8.8,1008.3,86,23.8
22300,2021-10-01,4.4,1010.3,81,23.7
22300,2021-10-02,2.7,1014.9,84,24
22300,2021-10-03,7.3,1018.4,89,25.1
22300,2021-10-04,7.5,1020.1,88,25.8
22300,2021-10-05,4.3,1020.4,90,25.5
22300,2021-10-06,4.8,1018,84,25.3
22300,2021-10-07,4.2,1016.4,76,25.2
22300,2021-10-08,6.7,1017.8,84,25.4
22300,2021-10-09,6.2,1019.2,90,25.6
22300,2021-10-10,5.2,1017.4,93,25.9
22300,2021-10-11,10.5,1018.5,83,21.6
22300,2021-10-12,10,1019.7,91,23
22300,2021-10-13,9.9,1020,91,24.7
22300,2021-10-14,5.6,1018.9,90,24.8
22300,2021-10-15,4.7,1016.7,88,23.6
22300,2021-10-16,15.6,1021.9,77,18.4
22300,2021-10-17,13.4,1026.3,64,15
22300,2021-10-18,5.2,1023.5,63,16
22300,2021-10-19,8.2,1021.5,64,17.7
22300,2021-10-20,7,1021.5,59,16.8
22300,2021-10-21,7.7,1020,62,17.1
22300,2021-10-22,10.4,1023.3,55,17.8
22300,2021-10-23,7.2,1027.5,55,17.3
22300,2021-10-24,7.3,1025.1,67,17.8
22300,2021-10-25,7.2,1022.6,65,17.5
22300,2021-10-26,5.3,1021.1,67,17.5
22300,2021-10-27,7.2,1021.4,65,18.6
22300,2021-10-28,8.4,1022.7,68,17.7
22300,2021-10-29,6.6,1022.5,75,19.4
22300,2021-10-30,5.1,1023,77,18.4
22300,2021-10-31,4.7,1024.4,76,18.2
22300,2021-11-01,6.2,1024.5,77,18.6
22300,2021-11-02,7.5,1023.3,61,16.4
22300,2021-11-03,4.9,1021.1,67,16.6
22300,2021-11-04,2.8,1020.4,68,18.4
22300,2021-11-05,6.9,1017.9,72,18.7
22300,2021-11-06,8.8,1016.2,74,19.9
22300,2021-11-07,7.9,1017,82,19.4
22300,2021-11-08,13.5,1018.2,71,12.5
22300,2021-11-09,,1017.2,58,12.9
22300,2021-11-10,,1013.8,57,14
22300,2021-11-11,11.8,1015.9,60,14.7
22300,2021-11-12,10.2,1020.8,54,14
22300,2021-11-13,6.6,1020.6,53,16
22300,2021-11-14,6.1,1020.5,53,17.2
22300,2021-11-15,1.9,1022.2,60,15.8
22300,2021-11-18,2.4,1020.1,67,15.7
22300,2021-11-19,3.5,1019.1,74,16.2
22300,2021-11-20,6,1020.1,79,16.3
22300,2021-11-21,3.8,1016.9,81,17.3
22300,2021-11-22,13.9,1019.9,63,11.4
22300,2021-11-23,10.5,1022.5,58,10.3
22300,2021-11-24,7.4,1021.9,55,12.2
22300,2021-11-25,5.5,1021,56,15.3
22300,2021-11-26,4.5,1026.8,60,14.1
22300,2021-11-27,7.6,1032.6,63,13
22300,2021-11-28,6.4,1031.2,65,15.8
22300,2021-11-29,5,1024.8,79,17
22300,2021-11-30,13.5,1017.6,76,13.2
22300,2021-12-01,12.2,1024.4,63,9.8
22300,2021-12-02,7.2,1022.2,60,10.4
22300,2021-12-03,9.2,1021.9,55,12.2
22300,2021-12-04,6.9,1027.7,57,12.3
22300,2021-12-05,4.8,1028.2,63,11.7
22300,2021-12-06,4.5,1026.4,64,12.5
22300,2021-12-07,8.7,1028.3,67,13.2
22300,2021-12-08,6.2,1030.5,66,13.6
22300,2021-12-09,3.8,1027.2,71,15.6
22300,2021-12-10,6.4,1026.1,74,14
22300,2021-12-11,4,1026.8,70,13.3
22300,2021-12-12,10.5,1027.1,69,11.6
22300,2021-12-13,8,1028.2,59,8.5
22300,2021-12-14,3.7,1023.7,64,10.4
22300,2021-12-15,3.9,1021.7,73,13.3
22300,2021-12-16,7.9,1018.8,81,12.5
22300,2021-12-17,15.1,1025.9,65,7.6
22300,2021-12-18,8.7,1028.4,58,6.6
22300,2021-12-19,7.5,1025.5,54,9.5
22300,2021-12-20,7,1021.2,53,12.7
22300,2021-12-21,5.8,1018.8,61,14
22300,2021-12-22,6.3,1021.9,56,12.7
22300,2021-12-23,4.7,1022.6,53,13.8
22300,2021-12-24,9.4,1022,73,11.2
22300,2021-12-25,14.2,1031.9,72,4.2
22300,2021-12-26,13.1,1034.2,74,3.1
22300,2021-12-27,9.7,1032.7,64,6.1
22300,2021-12-28,3.5,1029,60,8.3
22300,2021-12-29,9.4,1024,61,9.3
22300,2021-12-30,10.7,1028.4,60,8
22300,2021-12-31,9.6,1031.7,59,7.3
22300,2022-01-01,3,1029.8,66,7.7
22300,2022-01-02,4.8,1027.4,67,10
22300,2022-01-03,3.3,1026.6,63,9
22300,2022-01-04,5.9,1027.3,64,9.5
22300,2022-01-05,10.4,1024.2,81,8.2
22300,2022-01-06,11.1,1028.1,69,8.5
22300,2022-01-07,6.6,1029.4,65,8.5
22300,2022-01-08,5.5,1025.8,62,8.6
22300,2022-01-09,5.5,1022.6,64,10
22300,2022-01-10,4.9,1020.9,66,9.1
22300,2022-01-11,13.4,1022.7,71,5
22300,2022-01-12,8.1,1023.9,61,5.8
22300,2022-01-13,11.7,1023.5,63,6.5
22300,2022-01-14,5.5,1025.9,62,6.4
22300,2022-01-15,3.9,1023.8,68,8.5
22300,2022-01-16,8.5,1027,66,8.3
22300,2022-01-17,7.3,1028.7,64,7.3
22300,2022-01-18,5.9,1027.8,66,6
22300,2022-01-19,5.6,1025.2,67,7.1
22300,2022-01-20,9.5,1027.6,66,5.6
22300,2022-01-21,6,1028.1,74,7
22300,2022-01-22,6.8,1022.6,78,12.1
22300,2022-01-23,10.5,1018,85,11.4
22300,2022-01-24,7.8,1020.3,79,9.4
22300,2022-01-25,5.9,1022.1,75,9.8
22300,2022-01-26,6.9,1024.7,69,8.8
22300,2022-01-27,9.5,1024.9,71,7.5
22300,2022-01-28,10.2,1024.8,69,6.6
22300,2022-01-29,9.7,1021.9,67,6.5
22300,2022-01-30,9.8,1022.5,62,6.7
22300,2022-01-31,5.9,1026.4,58,6.9
22300,2022-02-01,8.7,1028,62,7.1
22300,2022-02-02,7.4,1028.9,64,6
22300,2022-02-03,8.2,1027,61,6
22300,2022-02-04,9.2,1026.5,61,6.4
22300,2022-02-05,11.3,1028.8,61,4.5
22300,2022-02-06,7.7,1030.5,57,5.7
22300,2022-02-07,7.7,1027.2,73,5
22300,2022-02-08,9.2,1027.2,63,6.4
22300,2022-02-09,5.1,1024.9,66,6.7
22300,2022-02-10,7.3,1024,60,7.6
22300,2022-02-11,6.7,1025.3,59,8.4
22300,2022-02-12,7.4,1022.5,69,10.2
22300,2022-02-13,7.5,1020,71,9.9
22300,2022-02-14,7.1,1021.8,69,9.4
22300,2022-02-15,9,1024.8,68,5
22300,2022-02-16,9.5,1025.6,66,4.2
22300,2022-02-17,9.9,1028,67,3
22300,2022-02-18,5.7,1026.5,74,6.9
22300,2022-02-19,11.4,1024.7,75,6.1
22300,2022-02-20,12.3,1028.8,62,3.3
22300,2022-02-21,7.2,1031.4,55,5.6
22300,2022-02-22,8.1,1032.6,60,5.9
22300,2022-02-23,9.2,1033.4,65,3.9
22300,2022-02-24,7.2,1032.7,59,4.9
22300,2022-02-25,3,1029.7,64,6.8
22300,2022-02-26,6.8,1023.1,82,8.7
22300,2022-02-27,4.5,1024.9,58,7.6
22300,2022-02-28,5.6,1020.4,78,9.5
22300,2022-03-01,6.6,1017.7,89,9.7
22300,2022-03-02,6.9,1021.7,66,7.3
22300,2022-03-03,4.7,1020,85,9.6
22300,2022-03-04,6.1,1016,87,10
22300,2022-03-05,8.2,1019.5,71,8.1
